treatment,company_size,campaign_spend,campaign_budget
TRUE,medium,13.9137,9.1852
TRUE,medium,4.3549,2.9986
TRUE,medium,12.6471,9.8511
TRUE,medium,14.2554,11.9054
TRUE,medium,2.9893,2.3232
TRUE,small,60.7317,96.7391
TRUE,small,27918.83,39453.3792
TRUE,small,116.7174,115.0742
TRUE,medium,18.0999,14.8833
TRUE,medium,4017.7803,3993.8281
TRUE,medium,14.9652,12.5973
TRUE,small,27883.0085,24126.9661
TRUE,medium,6.6942,4.2059
TRUE,small,8.5976,8.4288
TRUE,medium,2.5871,1.7015
TRUE,small,116.9707,107.8785
TRUE,small,56.7038,52.0528
TRUE,medium,3.7816,2.9041
TRUE,small,3.9428,3.1913
TRUE,medium,107831.4088,104241.4161
TRUE,small,339.1195,468.8702
TRUE,small,150.7657,158.7445
TRUE,small,20.7798,26.555
TRUE,small,60001,59579.188
TRUE,small,236.6163,348.92
TRUE,small,20.6126,38.9556
TRUE,small,15.5112,13.4701
TRUE,small,5.5595,3.2459
TRUE,large,145.9309,150.704
TRUE,large,26.1689,25.3959
TRUE,small,17.1731,14.7891
TRUE,small,2880.3813,2778.126
TRUE,small,15.7279,15.5571
TRUE,small,35.4314,35.137
TRUE,small,58.3062,56.6681
TRUE,small,17.0541,14.1272
TRUE,small,15.5152,14.4179
TRUE,small,3.1319,3.0921
TRUE,small,15.4547,15.0112
TRUE,small,47.3117,46.0117
TRUE,small,3.7767,3.7023
TRUE,large,148.5179,153.9275
TRUE,small,11.1913,2.2383
TRUE,medium,30.8545,20.6307
TRUE,large,15.719,12.9406
TRUE,small,239.4854,256.0536
TRUE,small,41.2215,35.6364
TRUE,large,12.8047,3.4283
TRUE,large,498.5868,582.0996
TRUE,medium,18.4381,17.0203
TRUE,small,200.2466,375.0103
TRUE,large,9.7247,9.3421
TRUE,small,12.0973,2.4195
TRUE,small,9.0808,8.2109
TRUE,small,128.1552,123.9694
TRUE,small,1.9761,1.8879
TRUE,small,9.221,10.7188
TRUE,small,17756.4683,14106.0017
TRUE,small,9.2191,15.7217
TRUE,small,15.438,15.3915
TRUE,small,12.1011,15.9142
TRUE,small,13.0215,12.7594
TRUE,medium,6255.7618,6744.1641
TRUE,small,77.4302,75.5578
TRUE,small,4.0978,3.9794
TRUE,small,13.0212,23.8578
TRUE,small,2.4157,0.4831
TRUE,large,350.8272,336.1292
TRUE,small,27.1681,51.6198
TRUE,small,25.1075,24.8153
TRUE,small,12.4721,7.4296
TRUE,small,13.7035,2.7407
TRUE,small,942.4943,649.7784
TRUE,small,11.9483,5.5535
TRUE,small,9.2484,7.8224
TRUE,medium,165.6316,136.0785
TRUE,medium,455.3875,443.3477
TRUE,small,23.6405,31.0611
TRUE,medium,130.4592,129.4286
TRUE,medium,137.1684,134.5559
TRUE,medium,93.6045,90.1179
TRUE,small,134.649,133.7777
TRUE,small,48.9879,84.2731
TRUE,small,5.3756,4.2191
TRUE,small,31.9214,31.036
TRUE,small,4.8261,3.7839
TRUE,small,23.6812,10.9716
TRUE,small,107702.3117,137747.0187
TRUE,medium,108.4923,107.5007
TRUE,small,7.6777,8.8726
TRUE,small,15.6689,13.7246
TRUE,small,352.3109,340.9015
TRUE,large,353.2057,473.0393
TRUE,small,7.661,5.8286
TRUE,small,6.5667,4.193
TRUE,large,107.9398,123.1868
TRUE,small,13.2877,5.7997
TRUE,small,43127.795,47047.3927
TRUE,small,53911.9949,58672.8418
TRUE,large,122.3537,125.903
TRUE,large,229.7768,223.4446
TRUE,small,43137.7464,82144.945
TRUE,large,85.1172,83.041
TRUE,small,66.9149,61.1662
TRUE,medium,11119.3361,10473.1167
TRUE,small,86263.8351,156180.8479
TRUE,small,20.4646,30.2707
TRUE,small,1.7867,1.7765
TRUE,small,22.5149,22.1225
TRUE,small,3.8922,5.8492
TRUE,small,31.6473,26.6061
TRUE,small,116.223,115.9294
TRUE,small,7.1964,4.9902
TRUE,small,35.9756,23.145
TRUE,large,8766.7903,8594.9249
TRUE,small,2558.1672,2537.2778
TRUE,small,5.9445,1.1889
TRUE,small,87.4513,86.8209
TRUE,small,1597.0897,1594.2791
TRUE,small,101.7001,116.5728
TRUE,small,52.652,54.2653
TRUE,small,38.3668,7.6734
TRUE,small,16.8228,14.3794
TRUE,large,271692.5888,268748.5762
TRUE,small,53.7048,83.0152
TRUE,small,14.9474,6.9296
TRUE,large,2500.5278,2455.4452
TRUE,small,15.4514,4.138
TRUE,small,7.3001,1.46
TRUE,small,15.6049,15.1935
TRUE,small,480.5905,234.1035
TRUE,small,13.9865,8.4575
TRUE,small,2.0922,1.6715
TRUE,large,1000.1576,969.7629
TRUE,small,15.6294,12.4951
TRUE,large,750.9396,701.5392
TRUE,small,26.2157,26.2155
TRUE,small,7.0809,3.6514
TRUE,small,15.3928,13.7475
TRUE,small,11.2464,8.2855
TRUE,small,10.159,7.8208
TRUE,small,16.5064,7.5742
TRUE,large,144.5536,139.9568
TRUE,small,10.1462,4.9916
TRUE,small,11.5456,9.4106
TRUE,small,16.5117,14.8785
TRUE,small,148.2413,220.9916
TRUE,small,13.4359,10.5858
TRUE,small,152.9213,268.7811
TRUE,small,10.1567,6.0152
TRUE,small,14.0634,6.0465
TRUE,small,100.5717,96.1691
TRUE,small,9.3323,1.8665
TRUE,small,20.6632,14.812
TRUE,small,68.0874,93.9589
TRUE,large,58.8644,93.9722
TRUE,small,18.0428,12.0425
TRUE,small,131.5847,113.1834
TRUE,small,17.2981,6.0985
TRUE,small,37.2908,39.5171
TRUE,large,2171.4089,3462.1043
TRUE,small,247.0987,472.0235
TRUE,small,247.2784,331.5173
TRUE,small,55984.3538,41287.0557
TRUE,small,1.6869,1.0449
TRUE,small,247.4541,303.6711
TRUE,small,246.0131,336.4606
TRUE,small,55806.8605,34381.4298
TRUE,small,102.0452,96.3286
TRUE,large,150.3796,136.8089
TRUE,small,2243.5258,3668.3987
TRUE,small,199.3041,269.1253
TRUE,large,2201.0351,3711.5595
TRUE,small,212.9909,212.9115
TRUE,small,4.8159,4.1801
TRUE,large,3852.8655,3839.2298
TRUE,small,360.7538,72.1508
TRUE,large,582.7236,800.4211
TRUE,large,130.5436,126.4346
TRUE,small,247.1547,435.0685
TRUE,small,7.9355,6.8475
TRUE,small,25.0164,49.1837
TRUE,small,13.4562,13.194
TRUE,small,600.5766,567.9896
TRUE,small,14.7481,14.4118
TRUE,small,13.9576,17.2152
TRUE,small,1.59,1.3627
TRUE,small,3.0115,2.2739
TRUE,small,40.4857,33.0352
TRUE,small,9.1594,7.7538
TRUE,small,261.2369,254.1025
TRUE,small,288.045,252.2869
TRUE,small,6778.8415,4486.1429
TRUE,large,265.3925,460.0517
TRUE,large,16.3014,3.2603
TRUE,small,67.2551,70.206
TRUE,large,16.6826,16.0992
TRUE,large,180.4307,284.0364
TRUE,small,4.7219,1.8258
TRUE,small,38.8939,32.1008
TRUE,medium,18.5952,16.5046
TRUE,medium,23.8396,20.4449
TRUE,medium,13.9868,11.9122
TRUE,medium,46.4611,42.7522
TRUE,small,13.7028,9.5788
TRUE,medium,29.5458,28.4442
TRUE,small,38.0097,32.899
TRUE,small,1.2446,0.2489
TRUE,small,299.8881,276.3865
TRUE,large,864.2386,841.1404
TRUE,large,18.9947,14.656
TRUE,large,3662.1967,4336.8923
TRUE,medium,86.6566,81.9126
TRUE,small,25.5903,30.076
TRUE,large,219.5256,209.0739
TRUE,small,2.9874,1.167
TRUE,large,181.9944,173.4572
TRUE,large,1799.0871,2705.4612
TRUE,medium,150.0155,268.5775
TRUE,small,9.0001,8.429
TRUE,small,8.3639,7.7023
TRUE,large,150.6229,151.9531
TRUE,small,14.1221,2.8244
TRUE,large,800.3607,979.3922
TRUE,large,25.7813,25.4705
TRUE,small,6.8821,5.2668
TRUE,large,211.6864,203.4488
TRUE,small,14.335,14.2313
TRUE,small,41.8202,40.6331
TRUE,small,4.1246,3.7633
TRUE,large,285.5309,274.9431
TRUE,small,30.4849,22.7285
TRUE,small,5.1311,3.0376
TRUE,small,27.1118,21.8197
TRUE,small,76.2117,16.3995
TRUE,small,75.1155,79.0616
TRUE,small,24.2398,20.2381
TRUE,medium,116.7554,116.193
TRUE,small,15.6823,12.8622
TRUE,small,166.3412,164.7952
TRUE,small,51.659,44.1137
TRUE,small,27.6766,34.3273
TRUE,small,6.652,4.6564
TRUE,small,14.3135,10.0596
TRUE,small,121.9687,191.0734
TRUE,small,27.3209,26.7707
TRUE,small,102.2053,116.2708
TRUE,small,4.8871,4.344
TRUE,small,22.029,30.3016
TRUE,small,4.5977,4.2861
TRUE,small,11.7409,8.5244
TRUE,small,4.2162,4.0977
TRUE,small,11.2943,6.3297
TRUE,small,45.9315,41.4762
TRUE,small,31.5602,25.6518
TRUE,small,31.6892,20.8214
TRUE,small,1.4005,1.3734
TRUE,large,509.4674,489.7734
TRUE,small,3.2167,2.0363
TRUE,small,5.8185,8.3337
TRUE,small,67.4759,81.9847
TRUE,small,4.8036,2.0288
TRUE,small,155.4214,79.7704
TRUE,small,215074.6455,180577.9605
TRUE,small,318.3337,493.6036
TRUE,small,50.4557,50.0006
TRUE,small,88.5832,87.4957
TRUE,small,34.9184,50.8201
TRUE,small,51.3857,42.4007
TRUE,small,6.3657,6.2643
TRUE,small,8.7085,6.3469
TRUE,small,14.0132,12.1217
TRUE,small,750.4118,919.1214
TRUE,small,150.8803,129.9466
TRUE,small,20.1424,4.0285
TRUE,large,71.9022,106.1766
TRUE,large,70.6275,91.1794
TRUE,medium,26.7492,41.5638
TRUE,medium,15.3173,18.0444
TRUE,large,232.1077,429.8441
TRUE,medium,44.201,46.8852
TRUE,medium,23.1261,21.2049
TRUE,medium,26.2374,45.9752
TRUE,medium,27.0274,49.9072
TRUE,small,5.6467,2.8331
TRUE,medium,25.4841,49.7228
TRUE,large,74.5491,131.6685
TRUE,small,10.6466,8.0978
TRUE,medium,15.0129,26.1744
TRUE,medium,22.2707,41.458
TRUE,large,313.964,477.3353
TRUE,large,72.7049,87.8788
TRUE,large,73.7373,80.8084
TRUE,medium,34.3131,47.6551
TRUE,medium,57.1578,96.2932
TRUE,large,69.6151,111.7631
TRUE,large,70.0602,106.6828
TRUE,large,66.548,124.2264
TRUE,medium,21.1387,19.1466
TRUE,medium,15.73,29.3037
TRUE,medium,41.3564,52.2772
TRUE,medium,15.9212,18.3725
TRUE,medium,50.8226,83.3927
TRUE,medium,31.4638,40.2476
TRUE,large,71.7041,112.1842
TRUE,small,20.6569,14.5542
TRUE,medium,51.0374,46.4367
TRUE,medium,55.6815,106.3509
TRUE,medium,15.9019,4.8272
TRUE,small,22791.2842,16996.7922
TRUE,large,70.3452,110.1595
TRUE,large,314.6379,451.322
TRUE,large,232.6729,329.1587
TRUE,small,36.3542,26.3671
TRUE,large,75.3528,73.862
TRUE,large,74.8516,69.6739
TRUE,large,26.7167,34.9271
TRUE,large,22.3948,21.4048
TRUE,large,35.731,55.2551
TRUE,small,21.8448,15.5041
TRUE,large,33.0189,41.113
TRUE,large,23.2481,25.9866
TRUE,large,65.3079,63.7521
TRUE,large,23.071,30.1104
TRUE,large,47.6906,46.685
TRUE,large,26.6226,24.3275
TRUE,small,20.0218,19.3406
TRUE,large,28.4958,47.8139
TRUE,large,28.3675,43.9865
TRUE,large,6.7169,6.3163
TRUE,large,43.2183,41.7207
TRUE,small,17.744,12.7941
TRUE,large,77.4853,77.3134
TRUE,large,6.9541,6.5469
TRUE,large,42.7463,32.3195
TRUE,small,12.1529,12.072
TRUE,small,9.4913,8.1468
TRUE,large,20.0992,19.5826
TRUE,small,72001.5041,61937.4834
TRUE,small,13.7737,9.7348
TRUE,small,10.4485,7.6041
TRUE,small,10.5981,2.1196
TRUE,small,8367.191,15135.6736
TRUE,small,133.9232,128.4235
TRUE,small,15.3059,14.6315
TRUE,small,379.2944,376.469
TRUE,large,114.7662,110.3572
TRUE,medium,104.2394,142.8253
TRUE,small,617.9715,530.5124
TRUE,small,962.2222,1515.673
TRUE,small,83.0441,75.2137
TRUE,small,150.3948,146.3597
TRUE,small,251.3358,240.3921
TRUE,small,44.7602,77.1201
TRUE,small,5.3723,1.4557
TRUE,small,36.1189,63.398
TRUE,small,17.5248,26.8095
TRUE,small,16.9298,21.8688
TRUE,small,17.0065,16.2411
TRUE,small,17.3043,25.3106
TRUE,small,198.6029,349.2908
TRUE,small,19.3881,27.7334
TRUE,small,61.8859,92.9755
TRUE,small,5.1084,1.5029
TRUE,small,10.377,9.2366
TRUE,small,22.3792,21.9762
TRUE,small,3153.5621,2913.4406
TRUE,small,6.6547,5.6571
TRUE,large,28.5523,27.6619
TRUE,large,14.8899,13.1938
TRUE,large,13.5203,11.8997
TRUE,large,40.5025,38.4687
TRUE,large,18.0313,15.3647
TRUE,large,84.9297,158.2425
TRUE,small,76.0474,73.6463
TRUE,small,26.0456,24.2359
TRUE,large,154.8827,135.1746
TRUE,medium,206.3528,187.3445
TRUE,large,150.2642,135.8234
TRUE,large,200.6874,196.8344
TRUE,small,5.0337,4.911
TRUE,large,209.023,207.4797
TRUE,small,8.9693,7.8468
TRUE,small,20.4781,9.9537
TRUE,small,35.9908,63.7028
TRUE,small,13.7721,13.5141
TRUE,medium,179.2171,173.7621
TRUE,small,2240.8223,1877.4434
TRUE,medium,75.9478,69.4068
TRUE,small,51.6808,85.0697
TRUE,small,1200.2563,240.0513
TRUE,small,71.4314,92.4226
TRUE,small,12.0085,10.9788
TRUE,small,61.3859,74.482
TRUE,small,16.4616,14.6644
TRUE,large,90.1108,136.9029
TRUE,small,16.919,16.757
TRUE,small,13996.6396,12814.5911
TRUE,large,9979.7114,8563.5215
TRUE,small,401.0359,410.0305
TRUE,small,5.6724,3.8264
TRUE,small,5.3194,6.3993
TRUE,large,90.8213,107.299
TRUE,small,75.4189,57.136
TRUE,small,52.2235,51.7327
TRUE,small,2403.3201,1472.7174
TRUE,small,801.9065,629.431
TRUE,small,29.0684,28.3664
TRUE,small,4.7751,1.9802
TRUE,small,50.6653,40.885
TRUE,small,50.104,42.4699
TRUE,small,323.2555,558.6302
TRUE,large,300.6073,551.1185
TRUE,small,13.3572,13.2899
TRUE,small,15.4636,8.128
TRUE,small,11.558,9.42
TRUE,small,65.2237,95.8766
TRUE,small,59.7215,61.3331
TRUE,small,22.2183,18.2234
TRUE,small,46.6968,39.5851
TRUE,small,16.7353,16.4592
TRUE,large,188.5544,171.5529
TRUE,small,43.6344,42.2909
TRUE,small,72.9297,62.7319
TRUE,small,16.3611,14.0298
TRUE,small,35.3627,25.0767
TRUE,small,14.1843,9.8817
TRUE,small,41.0418,40.5793
TRUE,small,23.9213,17.3205
TRUE,small,592.8169,784.3559
TRUE,large,46.045,45.5806
TRUE,small,11.044,10.9919
TRUE,small,20.4549,20.3518
TRUE,small,4.7783,7.2548
TRUE,small,16.4537,15.8531
TRUE,small,14.1523,10.3068
TRUE,small,54.737,43.64
TRUE,small,20.8492,4.1698
TRUE,small,6.0765,4.6354
TRUE,small,17.1787,17.1781
TRUE,large,18.1061,32.9619
TRUE,small,8.3771,2.0925
TRUE,small,43.6365,69.7755
TRUE,small,27.1418,25.5484
TRUE,small,34.0591,28.6117
TRUE,small,24.256,24.2162
TRUE,small,4.8274,4.8095
TRUE,large,1150.9164,1060.1208
TRUE,large,1600.538,1505.3768
TRUE,small,4.1227,2.5524
TRUE,small,4.154,2.7853
TRUE,small,7.4404,9.8572
TRUE,small,11.6568,9.9436
TRUE,large,201.623,196.7205
TRUE,large,23.1195,30.2401
TRUE,large,41.9278,40.8127
TRUE,small,3.1999,1.3645
TRUE,large,135.5114,134.6138
TRUE,small,5.0042,2.477
TRUE,large,36.1382,30.768
TRUE,small,3.0612,1.0883
TRUE,small,6.7045,2.708
TRUE,small,10.5779,6.3104
TRUE,small,36.0342,70.4124
TRUE,small,8.0313,1.6063
TRUE,small,11.2121,15.4361
TRUE,large,42001.4386,36787.84
TRUE,medium,21.2836,18.6166
TRUE,large,21.749,19.0423
TRUE,large,20.4699,20.4263
TRUE,large,20.7904,17.0366
TRUE,large,21.3823,15.3617
TRUE,small,18.8774,18.0922
TRUE,medium,5000.6613,4832.8971
TRUE,small,11.9422,9.5826
TRUE,small,97.2477,42.6385
TRUE,small,20.6424,17.7422
TRUE,small,7.0794,5.5482
TRUE,small,17.5105,16.4888
TRUE,medium,22.141,19.2281
TRUE,large,21.9612,20.7837
TRUE,large,20.3927,18.0747
TRUE,small,4.6661,0.9332
TRUE,large,21.3836,17.6153
TRUE,small,23.9259,21.5868
TRUE,large,20.2561,17.7456
TRUE,large,12000.9958,10552.3661
TRUE,large,20.2762,16.7739
TRUE,large,22.1799,19.8105
TRUE,large,30.303,41.6352
TRUE,large,23.2935,18.1229
TRUE,large,22.0366,18.9233
TRUE,large,20.701,15.1823
TRUE,small,21.5256,21.5207
TRUE,large,21.9438,17.3619
TRUE,small,11.2026,10.2487
TRUE,large,20.3806,17.2892
TRUE,large,27.1884,23.5735
TRUE,large,151.6015,147.6174
TRUE,large,22.2888,19.2885
TRUE,large,42000.1763,38279.982
TRUE,large,20.2216,19.0706
TRUE,large,20.6038,15.9466
TRUE,large,20.2266,15.5857
TRUE,large,21.1447,17.8485
TRUE,large,20.7707,19.8269
TRUE,large,21.4965,17.8728
TRUE,large,20.4731,16.7415
TRUE,large,31.7566,60.2451
TRUE,large,20.7532,16.3059
TRUE,small,10.8786,12.2928
TRUE,small,12.5916,7.5472
TRUE,medium,2501.4112,2395.8836
TRUE,small,2.9133,2.4026
TRUE,small,10.9341,9.3308
TRUE,small,12.7395,11.2405
TRUE,medium,60002.3218,49833.1814
TRUE,small,21.9402,20.8032
TRUE,large,483.9184,472.7772
TRUE,small,79.7588,120.6877
TRUE,large,5783.7816,11270.0881
TRUE,small,25.3148,13.9162
TRUE,small,10.7318,9.039
TRUE,large,5781.659,6943.4181
TRUE,small,1.5513,1.3109
TRUE,small,117.4954,177.4399
TRUE,large,5854.7111,10394.0713
TRUE,large,5812.2786,11147.1262
TRUE,small,36.1398,32.467
TRUE,large,151.0158,149.259
TRUE,small,1.186,0.9233
TRUE,small,22.88,34.1863
TRUE,large,969.1924,1380.8601
TRUE,large,6921.4186,5022.6386
TRUE,large,128.6587,138.9299
TRUE,large,13792.4065,10889.0995
TRUE,large,27.5787,26.4281
TRUE,large,114.3794,101.6284
TRUE,small,40.5005,26.377
TRUE,large,112.8334,129.3563
TRUE,large,43.1672,42.142
TRUE,small,35.4492,46.5107
TRUE,large,55158.1475,51382.5077
TRUE,small,2.5714,4.5249
TRUE,small,5.675,1.9725
TRUE,small,9.9974,6.961
TRUE,large,113.1295,107.8145
TRUE,small,5.8019,5.4668
TRUE,large,44.2137,43.5065
TRUE,large,28.5239,28.2918
TRUE,large,115.0491,111.0968
TRUE,large,27684.4868,24909.6391
TRUE,large,114.2821,208.0283
TRUE,small,31.594,31.1862
TRUE,small,6293.545,5862.9074
TRUE,small,6.2197,3.1919
TRUE,small,2.5534,2.5069
TRUE,large,113.0797,111.4783
TRUE,small,14235.3179,13888.1347
TRUE,small,39.53,70.6817
TRUE,small,46.2323,53.0218
TRUE,small,40.6658,72.8438
TRUE,small,269.5629,512.2581
TRUE,small,135.333,208.7575
TRUE,small,68.4265,80.5061
TRUE,medium,52.6954,50.0826
TRUE,small,225.9689,247.9424
TRUE,small,59.0832,87.6698
TRUE,small,271.5732,370.1949
TRUE,small,219.2946,277.8794
TRUE,small,31.4737,35.1913
TRUE,small,100.8616,98.2617
TRUE,small,60.6635,113.783
TRUE,small,45.3291,60.6276
TRUE,small,28.7586,44.3622
TRUE,medium,68.1464,64.859
TRUE,small,51.5553,68.8703
TRUE,medium,7.3162,5.2834
TRUE,small,44.9495,48.4291
TRUE,small,108.9439,106.4497
TRUE,small,32.3717,37.3766
TRUE,small,3.2312,2.52
TRUE,small,50.5167,48.1687
TRUE,small,66.2627,60.4902
TRUE,small,2.6612,1.0244
TRUE,medium,307.4705,346.9634
TRUE,small,4.3374,4.3306
TRUE,medium,615.1528,629.5328
TRUE,medium,310.1093,308.477
TRUE,small,5.7519,3.8825
TRUE,small,3.6624,3.651
TRUE,small,66.1028,58.0268
TRUE,small,1200.4232,240.0846
TRUE,small,8.0636,4.6168
TRUE,small,6.7352,4.1855
TRUE,large,2828.3736,2677.1655
TRUE,small,11.0141,7.3326
TRUE,small,7.7362,5.375
TRUE,small,4.9872,4.7561
TRUE,large,351.5886,341.4412
TRUE,small,4.9592,3.8873
TRUE,small,5.6894,3.4022
TRUE,large,1488.426,1424.7492
TRUE,small,3.2056,1.8451
TRUE,small,5.5262,5.5202
TRUE,small,91.6453,88.4626
TRUE,large,1347.9597,1318.4151
TRUE,small,6.6469,5.9381
TRUE,small,28.1772,26.6453
TRUE,small,100.2567,186.5132
TRUE,small,101.6255,98.5706
TRUE,small,12001.3603,11974.1134
TRUE,small,6212.8772,5393.7484
TRUE,small,5.3603,8.0134
TRUE,small,20.6887,24.8069
TRUE,small,138.0696,251.3244
TRUE,small,50.2261,39.2056
TRUE,small,77.4281,66.467
TRUE,small,6.8685,3.9532
TRUE,small,6.1691,2.3322
TRUE,small,2.7428,3.7476
TRUE,small,21.6137,10.9323
TRUE,medium,255.6758,252.5568
TRUE,small,461.5582,179.1888
TRUE,small,59.2625,50.9688
TRUE,small,500.9568,489.721
TRUE,large,291.0578,284.9462
TRUE,large,290.6582,285.4809
TRUE,small,301.6337,291.1615
TRUE,small,100.227,97.6982
TRUE,small,351.2182,618.4871
TRUE,large,290.2455,282.2524
TRUE,small,350.5351,344.4023
TRUE,small,175.4068,166.4583
TRUE,large,240001.9719,220647.5104
TRUE,small,51.2484,99.3464
TRUE,large,14.1246,13.8952
TRUE,small,15.7703,14.6535
TRUE,small,13.8067,11.4612
TRUE,large,14.4882,18.0297
TRUE,large,14.0329,17.954
TRUE,large,132002.1918,131603.5961
TRUE,large,46.8274,90.3018
TRUE,small,142.1377,219.8603
TRUE,small,13.4822,6.5183
TRUE,small,71.1551,81.9251
TRUE,large,276001.2361,263331.6678
TRUE,large,27.0547,26.042
TRUE,small,12.9893,11.0662
TRUE,large,108000.0778,148817.6194
TRUE,large,18.0117,26.9347
TRUE,small,65.9957,52.6942
TRUE,large,276000.4667,244839.8197
TRUE,large,27.7285,27.5081
TRUE,small,4.4967,3.7203
TRUE,small,5.3775,5.233
TRUE,large,28.6253,28.3045
TRUE,small,20.9659,19.8374
TRUE,large,276001.8199,248958.545
TRUE,large,240003.2377,227087.9922
TRUE,large,41.8459,41.6466
TRUE,large,120001.2105,116016.2288
TRUE,small,5.3034,3.5817
TRUE,large,168000.2717,310460.9431
TRUE,large,16.4014,18.9887
TRUE,large,84001.343,79637.2029
TRUE,large,132000.196,128569.848
TRUE,large,120001.2681,116800.6538
TRUE,large,252001.1802,245194.8813
TRUE,large,464.4353,451.5054
TRUE,small,25.2482,24.6362
TRUE,small,93.3177,64.9464
TRUE,small,10.003,9.0743
TRUE,large,100.0964,89.7766
TRUE,small,1839.9239,367.9848
TRUE,large,389.4862,381.3871
TRUE,large,135.7852,237.3156
TRUE,small,60.9401,88.6777
TRUE,large,1468.3171,1406.553
TRUE,small,3.5476,0.8685
TRUE,small,2.7693,1.6235
TRUE,small,27.0789,11.7308
TRUE,small,15.1708,11.6331
TRUE,small,1.2827,0.4785
TRUE,small,4.07,6.0227
TRUE,large,9047.9044,11185.804
TRUE,small,61.7312,38.2684
TRUE,medium,73.8854,61.2075
TRUE,large,15819.3071,15716.5945
TRUE,small,2.8453,0.7734
TRUE,small,75.7069,73.7954
TRUE,large,94.3215,76.0725
TRUE,small,9.0005,8.7648
TRUE,small,9.9385,7.631
TRUE,small,8.8087,4.282
TRUE,small,8.6011,3.3098
TRUE,large,27.7687,39.6075
TRUE,large,54.8263,91.6749
TRUE,small,13.5734,8.9424
TRUE,large,1314.9895,1286.226
TRUE,large,73.0844,91.2284
TRUE,small,36.2839,33.3453
TRUE,large,899.8609,1468.0244
TRUE,large,89.1378,113.1822
TRUE,large,899.9856,1018.7459
TRUE,large,898.9324,1399.243
TRUE,large,137.7325,207.6357
TRUE,large,901.6601,1288.1725
TRUE,large,899.0914,1059.0453
TRUE,large,451.0194,787.9597
TRUE,small,9.1471,1.8294
TRUE,large,371.3241,362.6618
TRUE,small,16.3625,13.5598
TRUE,small,10.0688,6.2417
TRUE,small,12.7067,10.8943
TRUE,large,19.6265,25.0014
TRUE,small,13.8382,10.5289
TRUE,large,202.199,261.7657
TRUE,small,8.2995,2.7911
TRUE,small,19.3813,18.5536
TRUE,small,8.0364,5.4661
TRUE,large,898.6851,1005.3352
TRUE,small,10.7118,5.0472
TRUE,small,7.3021,6.0434
TRUE,large,46.5992,91.1221
TRUE,small,8.9016,7.4377
TRUE,small,9.0532,1.8106
TRUE,small,13.5978,11.8553
TRUE,large,1313.9483,1286.7673
TRUE,small,27.2874,26.5953
TRUE,small,11.3872,2.2774
TRUE,large,898.7178,1486.6981
TRUE,small,17.478,34.5217
TRUE,small,74.9017,51.4275
TRUE,small,45.7736,78.5572
TRUE,small,9.1852,17.2652
TRUE,small,13.0492,8.242
TRUE,small,5.2431,4.609
TRUE,small,1441.9868,1224.5401
TRUE,small,17.0166,15.6617
TRUE,small,10.0268,2.0054
TRUE,large,250.1787,232.2826
TRUE,small,7200.1723,10191.2481
TRUE,small,16800.0313,32852.8594
TRUE,small,36000.3781,35980.1927
TRUE,small,50.8661,48.4039
TRUE,small,3.0815,5.064
TRUE,small,24000.4153,23741.4138
TRUE,large,202.0275,198.198
TRUE,small,30.0637,39.7943
TRUE,small,351.7095,370.8447
TRUE,small,14400.5684,16161.9692
TRUE,small,7200.3985,11377.3811
TRUE,small,100.1146,98.329
TRUE,small,1610.0819,2283.325
TRUE,large,100.181,90.1009
TRUE,large,151.625,145.2141
TRUE,small,100.6723,91.5003
TRUE,large,152.186,275.2876
TRUE,large,502.3219,481.0133
TRUE,large,139.6714,137.2783
TRUE,large,152.8678,235.48
TRUE,large,129.0705,121.6484
TRUE,large,76.1835,72.5643
TRUE,large,47.7179,45.3489
TRUE,small,19.0048,17.2652
TRUE,small,5.8648,3.5026
TRUE,medium,198.9258,192.3968
TRUE,small,0.9546,0.9218
TRUE,small,16.2639,14.1273
TRUE,small,101.9283,112.3252
TRUE,small,99.9116,127.0471
TRUE,small,21.6081,17.6219
TRUE,small,40.76,46.628
TRUE,large,743.6546,722.711
TRUE,large,234.8802,221.5343
TRUE,medium,59.1879,52.7263
TRUE,small,6.674,6.0892
TRUE,medium,186.0073,274.9665
TRUE,large,3353.6799,3333.1942
TRUE,medium,199.7729,185.4557
TRUE,medium,70.5064,102.4207
TRUE,medium,49.6462,42.8884
TRUE,medium,81.9912,106.0494
TRUE,small,25.6783,38.1837
TRUE,small,43.224,40.0759
TRUE,medium,90.873,80.5768
TRUE,large,226.0894,225.3074
TRUE,medium,348.9236,624.4339
TRUE,small,252.4151,136.0973
TRUE,small,41.3026,31.0585
TRUE,medium,271.6981,496.5396
TRUE,medium,873.0926,1649.6954
TRUE,large,185.2772,167.9042
TRUE,medium,62.1879,61.8166
TRUE,small,6.3663,6.2566
TRUE,small,18.387,17.369
TRUE,small,9.9396,18.5826
TRUE,small,7.5357,14.771
TRUE,large,3892.3697,3264.656
TRUE,small,13.5533,17.532
TRUE,large,2555.2613,2470.0707
TRUE,medium,773.8411,1089.4597
TRUE,small,4.7424,4.5451
TRUE,small,6.541,9.7777
TRUE,small,3.4871,3.0831
TRUE,large,243.1448,240.0074
TRUE,small,4.1664,6.9676
TRUE,small,5.9795,5.4479
TRUE,medium,855.8522,1052.4113
TRUE,medium,653.7081,962.6311
TRUE,small,5.9389,11.1718
TRUE,large,112.1286,105.6957
TRUE,medium,1325.652,1602.2279
